Date;Time;
15/01/1995;05:01:31;
15/01/1995;05:01:41;
15/01/1995;05:01:51;
15/01/1995;05:02:01;
15/01/1995;05:02:11;
15/01/1995;05:02:21;
15/01/1995;05:02:31;
15/01/1995;05:02:41;
15/01/1995;05:02:51;
15/01/1995;05:03:01;
15/01/1995;05:03:11;
15/01/1995;05:03:21;
15/01/1995;05:03:31;
15/01/1995;05:03:41;
15/01/1995;05:03:51;
15/01/1995;05:04:01;
15/01/1995;05:04:11;
15/01/1995;05:04:21;
15/01/1995;05:04:31;
15/01/1995;05:04:41;
15/01/1995;05:04:51;
15/01/1995;05:05:01;
15/01/1995;05:05:11;
15/01/1995;05:05:21;
15/01/1995;05:05:31;
15/01/1995;05:05:41;
15/01/1995;05:05:51;
15/01/1995;05:06:01;
15/01/1995;05:06:11;
15/01/1995;05:06:21;
15/01/1995;05:06:31;
15/01/1995;05:06:41;
15/01/1995;05:06:51;
15/01/1995;05:07:01;
15/01/1995;05:07:11;
15/01/1995;05:07:21;
15/01/1995;05:07:31;
15/01/1995;05:07:41;
15/01/1995;05:07:51;
15/01/1995;05:08:01;
15/01/1995;05:08:11;
15/01/1995;05:08:21;
15/01/1995;05:08:31;
15/01/1995;05:08:41;
15/01/1995;05:08:51;
15/01/1995;05:09:01;
15/01/1995;05:09:11;
15/01/1995;05:09:21;
15/01/1995;05:09:31;
15/01/1995;05:09:41;
15/01/1995;05:09:51;
15/01/1995;05:10:01;
15/01/1995;05:10:11;
15/01/1995;05:10:21;
15/01/1995;05:10:31;
15/01/1995;05:10:41;
15/01/1995;05:10:51;
15/01/1995;05:11:01;
15/01/1995;05:11:11;
15/01/1995;05:11:21;
15/01/1995;05:11:31;
15/01/1995;05:11:41;
15/01/1995;05:11:51;
15/01/1995;05:12:01;
15/01/1995;05:12:11;
15/01/1995;05:12:21;
15/01/1995;05:12:31;
15/01/1995;05:12:41;
15/01/1995;05:12:51;
15/01/1995;05:13:01;
15/01/1995;05:13:11;
15/01/1995;05:13:21;
15/01/1995;05:13:31;
15/01/1995;05:13:41;
15/01/1995;05:13:51;
15/01/1995;05:14:01;
15/01/1995;05:14:11;
15/01/1995;05:14:21;
15/01/1995;05:14:31;
15/01/1995;05:14:41;
15/01/1995;05:14:51;
15/01/1995;05:15:01;
15/01/1995;05:15:11;
15/01/1995;05:15:21;
15/01/1995;05:15:31;
15/01/1995;05:15:41;
15/01/1995;05:15:51;
15/01/1995;05:16:01;
15/01/1995;05:16:11;
15/01/1995;05:16:21;
15/01/1995;05:16:31;
15/01/1995;05:16:41;
15/01/1995;05:16:51;
15/01/1995;05:17:01;
15/01/1995;05:17:11;
15/01/1995;05:17:21;
15/01/1995;05:17:31;
15/01/1995;05:17:41;
15/01/1995;05:17:51;
15/01/1995;05:18:01;
15/01/1995;05:18:11;
15/01/1995;05:18:21;
15/01/1995;05:18:31;
15/01/1995;05:18:41;
15/01/1995;05:18:51;
15/01/1995;05:19:01;
15/01/1995;05:19:11;
15/01/1995;05:19:21;
15/01/1995;05:19:31;
15/01/1995;05:19:41;
15/01/1995;05:19:51;
15/01/1995;05:20:01;
15/01/1995;05:20:11;
15/01/1995;05:20:21;
15/01/1995;05:20:31;
15/01/1995;05:20:41;
15/01/1995;05:20:51;
15/01/1995;05:21:01;
15/01/1995;05:21:11;
15/01/1995;05:21:21;
15/01/1995;05:21:31;
15/01/1995;05:21:41;
15/01/1995;05:21:51;
15/01/1995;05:22:01;
15/01/1995;05:22:11;
15/01/1995;05:22:21;
15/01/1995;05:22:31;
15/01/1995;05:22:41;
15/01/1995;05:22:51;
15/01/1995;05:23:01;
15/01/1995;05:23:11;
15/01/1995;05:23:21;
15/01/1995;05:23:31;
15/01/1995;05:23:41;
15/01/1995;05:23:51;
15/01/1995;05:24:01;
15/01/1995;05:24:11;
15/01/1995;05:24:21;
15/01/1995;05:24:31;
15/01/1995;05:24:41;
15/01/1995;05:24:51;
15/01/1995;05:25:01;
15/01/1995;05:25:11;
15/01/1995;05:25:21;
15/01/1995;05:25:31;
15/01/1995;05:25:41;
15/01/1995;05:25:51;
15/01/1995;05:26:01;
15/01/1995;05:26:11;
15/01/1995;05:26:21;
15/01/1995;05:26:31;
15/01/1995;05:26:41;
15/01/1995;05:26:51;
15/01/1995;05:27:01;
15/01/1995;05:27:11;
15/01/1995;05:27:21;
15/01/1995;05:27:31;
15/01/1995;05:27:41;
15/01/1995;05:27:51;
15/01/1995;05:28:01;
15/01/1995;05:28:11;
15/01/1995;05:28:21;
15/01/1995;05:28:31;
15/01/1995;05:28:41;
15/01/1995;05:28:51;
15/01/1995;05:29:01;
15/01/1995;05:29:11;
15/01/1995;05:29:21;
15/01/1995;05:29:31;
15/01/1995;05:29:41;
15/01/1995;05:29:51;
15/01/1995;05:30:01;
15/01/1995;05:30:11;
15/01/1995;05:30:21;
15/01/1995;05:30:31;
15/01/1995;05:30:41;
15/01/1995;05:30:51;
15/01/1995;05:31:01;
15/01/1995;05:31:11;
15/01/1995;05:31:21;
15/01/1995;05:31:31;
15/01/1995;05:31:41;
15/01/1995;05:31:51;
15/01/1995;05:32:01;
15/01/1995;05:32:11;
15/01/1995;05:32:21;
15/01/1995;05:32:31;
15/01/1995;05:32:41;
15/01/1995;05:32:51;
15/01/1995;05:33:01;
15/01/1995;05:33:11;
15/01/1995;05:33:21;
15/01/1995;05:33:31;
15/01/1995;05:33:41;
15/01/1995;05:33:51;
15/01/1995;05:34:01;
15/01/1995;05:34:11;
15/01/1995;05:34:21;
15/01/1995;05:34:31;
15/01/1995;05:34:41;
15/01/1995;05:34:51;
15/01/1995;05:35:01;
15/01/1995;05:35:11;
15/01/1995;05:35:21;
15/01/1995;05:35:31;
15/01/1995;05:35:41;
15/01/1995;05:35:51;
15/01/1995;05:36:01;
15/01/1995;05:36:11;
15/01/1995;05:36:21;
15/01/1995;05:36:31;
15/01/1995;05:36:41;
15/01/1995;05:36:51;
15/01/1995;05:37:01;
15/01/1995;05:37:11;
15/01/1995;05:37:21;
15/01/1995;05:37:31;
15/01/1995;05:37:41;
15/01/1995;05:37:51;
15/01/1995;05:38:01;
15/01/1995;05:38:11;
15/01/1995;05:38:21;
15/01/1995;05:38:31;
15/01/1995;05:38:41;
15/01/1995;05:38:51;
15/01/1995;05:39:01;
15/01/1995;05:39:11;
15/01/1995;05:39:21;
15/01/1995;05:39:31;
15/01/1995;05:39:41;
15/01/1995;05:39:51;
15/01/1995;05:40:01;
15/01/1995;05:40:11;
15/01/1995;05:40:21;
15/01/1995;05:40:31;
15/01/1995;05:40:41;
15/01/1995;05:40:51;
15/01/1995;05:41:01;
15/01/1995;05:41:11;
15/01/1995;05:41:21;
15/01/1995;05:41:31;
15/01/1995;05:41:41;
15/01/1995;05:41:51;
15/01/1995;05:42:01;
15/01/1995;05:42:11;
15/01/1995;05:42:21;
15/01/1995;05:42:31;
15/01/1995;05:42:41;
15/01/1995;05:42:51;
15/01/1995;05:43:01;
15/01/1995;05:43:11;
15/01/1995;05:43:21;
15/01/1995;05:43:31;
15/01/1995;05:43:41;
15/01/1995;05:43:51;
15/01/1995;05:44:01;
15/01/1995;05:44:11;
15/01/1995;05:44:21;
15/01/1995;05:44:31;
15/01/1995;05:44:41;
15/01/1995;05:44:51;
15/01/1995;05:45:01;
15/01/1995;05:45:11;
15/01/1995;05:45:21;
15/01/1995;05:45:31;
15/01/1995;05:45:41;
15/01/1995;05:45:51;
15/01/1995;05:46:01;
15/01/1995;05:46:11;
15/01/1995;05:46:21;
15/01/1995;05:46:31;
15/01/1995;05:46:41;
15/01/1995;05:46:51;
15/01/1995;05:47:01;
15/01/1995;05:47:11;
15/01/1995;05:47:21;
15/01/1995;05:47:31;
15/01/1995;05:47:41;
15/01/1995;05:47:51;
15/01/1995;05:48:01;
15/01/1995;05:48:11;
15/01/1995;05:48:21;
15/01/1995;05:48:31;
15/01/1995;05:48:41;
15/01/1995;05:48:51;
15/01/1995;05:49:01;
15/01/1995;05:49:11;
15/01/1995;05:49:21;
15/01/1995;05:49:31;
15/01/1995;05:49:41;
15/01/1995;05:49:51;
15/01/1995;05:50:01;
15/01/1995;05:50:11;
15/01/1995;05:50:21;
15/01/1995;05:50:31;
15/01/1995;05:50:41;
15/01/1995;05:50:51;
15/01/1995;05:51:01;
15/01/1995;05:51:11;
15/01/1995;05:51:21;
15/01/1995;05:51:31;
15/01/1995;05:51:41;
15/01/1995;05:51:51;
15/01/1995;05:52:01;
15/01/1995;05:52:11;
15/01/1995;05:52:21;
15/01/1995;05:52:31;
15/01/1995;05:52:41;
15/01/1995;05:52:51;
15/01/1995;05:53:01;
15/01/1995;05:53:11;
15/01/1995;05:53:21;
15/01/1995;05:53:31;
15/01/1995;05:53:41;
15/01/1995;05:53:51;
15/01/1995;05:54:01;
15/01/1995;05:54:11;
15/01/1995;05:54:21;
15/01/1995;05:54:31;
15/01/1995;05:54:41;
15/01/1995;05:54:51;
15/01/1995;05:55:01;
15/01/1995;05:55:11;
15/01/1995;05:55:21;
15/01/1995;05:55:31;
15/01/1995;05:55:41;
15/01/1995;05:55:51;
15/01/1995;05:56:01;
15/01/1995;05:56:11;
15/01/1995;05:56:21;
15/01/1995;05:56:31;
15/01/1995;05:56:41;
15/01/1995;05:56:51;
15/01/1995;05:57:01;
15/01/1995;05:57:11;
15/01/1995;05:57:21;
15/01/1995;05:57:31;
15/01/1995;05:57:41;
15/01/1995;05:57:51;
15/01/1995;05:58:01;
15/01/1995;05:58:11;
15/01/1995;05:58:21;
15/01/1995;05:58:31;
15/01/1995;05:58:41;
15/01/1995;05:58:51;
15/01/1995;05:59:01;
15/01/1995;05:59:11;
15/01/1995;05:59:21;
15/01/1995;05:59:31;
15/01/1995;05:59:41;
15/01/1995;05:59:51;
15/01/1995;06:00:01;
15/01/1995;06:00:11;
15/01/1995;06:00:21;
15/01/1995;06:00:31;
15/01/1995;06:00:41;
15/01/1995;06:00:51;
15/01/1995;06:01:01;
15/01/1995;06:01:11;
15/01/1995;06:01:21;
15/01/1995;06:01:31;
15/01/1995;06:01:41;
15/01/1995;06:01:51;
15/01/1995;06:02:01;
15/01/1995;06:02:11;
15/01/1995;06:02:21;
15/01/1995;06:02:31;
15/01/1995;06:02:41;
15/01/1995;06:02:51;
15/01/1995;06:03:01;
15/01/1995;06:03:11;
15/01/1995;06:03:21;
15/01/1995;06:03:31;
15/01/1995;06:03:41;
15/01/1995;06:03:51;
15/01/1995;06:04:01;
15/01/1995;06:04:11;
15/01/1995;06:04:21;
15/01/1995;06:04:31;
15/01/1995;06:04:41;
15/01/1995;06:04:51;
15/01/1995;06:05:01;
15/01/1995;06:05:11;
15/01/1995;06:05:21;
15/01/1995;06:05:31;
15/01/1995;06:05:41;
15/01/1995;06:05:51;
15/01/1995;06:06:01;
15/01/1995;06:06:11;
15/01/1995;06:06:21;
15/01/1995;06:06:31;
15/01/1995;06:06:41;
15/01/1995;06:06:51;
15/01/1995;06:07:01;
15/01/1995;06:07:11;
15/01/1995;06:07:21;
15/01/1995;06:07:31;
15/01/1995;06:07:41;
15/01/1995;06:07:51;
15/01/1995;06:08:01;
15/01/1995;06:08:11;
15/01/1995;06:08:21;
15/01/1995;06:08:31;
15/01/1995;06:08:41;
15/01/1995;06:08:51;
15/01/1995;06:09:01;
15/01/1995;06:09:11;
15/01/1995;06:09:21;
15/01/1995;06:09:31;
15/01/1995;06:09:41;
15/01/1995;06:09:51;
15/01/1995;06:10:01;
15/01/1995;06:10:11;
15/01/1995;06:10:21;
15/01/1995;06:10:31;
15/01/1995;06:10:41;
15/01/1995;06:10:51;
15/01/1995;06:11:01;
15/01/1995;06:11:11;
15/01/1995;06:11:21;
15/01/1995;06:11:31;
15/01/1995;06:11:41;
15/01/1995;06:11:51;
15/01/1995;06:12:01;
15/01/1995;06:12:11;
15/01/1995;06:12:21;
15/01/1995;06:12:31;
15/01/1995;06:12:41;
15/01/1995;06:12:51;
15/01/1995;06:13:01;
15/01/1995;06:13:11;
15/01/1995;06:13:21;
15/01/1995;06:13:31;
15/01/1995;06:13:41;
15/01/1995;06:13:51;
15/01/1995;06:14:01;
15/01/1995;06:14:11;
15/01/1995;06:14:21;
15/01/1995;06:14:31;
15/01/1995;06:14:41;
15/01/1995;06:14:51;
15/01/1995;06:15:01;
15/01/1995;06:15:11;
15/01/1995;06:15:21;
15/01/1995;06:15:31;
15/01/1995;06:15:41;
15/01/1995;06:15:51;
15/01/1995;06:16:01;
15/01/1995;06:16:11;
15/01/1995;06:16:21;
15/01/1995;06:16:31;
15/01/1995;06:16:41;
15/01/1995;06:16:51;
15/01/1995;06:17:01;
15/01/1995;06:17:11;
15/01/1995;06:17:21;
15/01/1995;06:17:31;
15/01/1995;06:17:41;
15/01/1995;06:17:51;
15/01/1995;06:18:01;
15/01/1995;06:18:11;
15/01/1995;06:18:21;
15/01/1995;06:18:31;
15/01/1995;06:18:41;
15/01/1995;06:18:51;
15/01/1995;06:19:01;
15/01/1995;06:19:11;
15/01/1995;06:19:21;
15/01/1995;06:19:31;
15/01/1995;06:19:41;
15/01/1995;06:19:51;
15/01/1995;06:20:01;
15/01/1995;06:20:11;
15/01/1995;06:20:21;
15/01/1995;06:20:31;
15/01/1995;06:20:41;
15/01/1995;06:20:51;
15/01/1995;06:21:01;
15/01/1995;06:21:11;
15/01/1995;06:21:21;
15/01/1995;06:21:31;
15/01/1995;06:21:41;
15/01/1995;06:21:51;
15/01/1995;06:22:01;
15/01/1995;06:22:11;
15/01/1995;06:22:21;
15/01/1995;06:22:31;
15/01/1995;06:22:41;
15/01/1995;06:22:51;
15/01/1995;06:23:01;
15/01/1995;06:23:11;
15/01/1995;06:23:21;
15/01/1995;06:23:31;
15/01/1995;06:23:41;
15/01/1995;06:23:51;
15/01/1995;06:24:01;
15/01/1995;06:24:11;
15/01/1995;06:24:21;
15/01/1995;06:24:31;
15/01/1995;06:24:41;
15/01/1995;06:24:51;
15/01/1995;06:25:01;
15/01/1995;06:25:11;
15/01/1995;06:25:21;
15/01/1995;06:25:31;
15/01/1995;06:25:41;
15/01/1995;06:25:51;
15/01/1995;06:26:01;
15/01/1995;06:26:11;
15/01/1995;06:26:21;
15/01/1995;06:26:31;
15/01/1995;06:26:41;
15/01/1995;06:26:51;
15/01/1995;06:27:01;
15/01/1995;06:27:11;
15/01/1995;06:27:21;
15/01/1995;06:27:31;
15/01/1995;06:27:41;
15/01/1995;06:27:51;
15/01/1995;06:28:01;
15/01/1995;06:28:11;
15/01/1995;06:28:21;
15/01/1995;06:28:31;
15/01/1995;06:28:41;
15/01/1995;06:28:51;
15/01/1995;06:29:01;
15/01/1995;06:29:11;
15/01/1995;06:29:21;
15/01/1995;06:29:31;
15/01/1995;06:29:41;
15/01/1995;06:29:51;
15/01/1995;06:30:01;
15/01/1995;06:30:11;
15/01/1995;06:30:21;
15/01/1995;06:30:31;
15/01/1995;06:30:41;
15/01/1995;06:30:51;
15/01/1995;06:31:01;
15/01/1995;06:31:11;
15/01/1995;06:31:21;
15/01/1995;06:31:31;
15/01/1995;06:31:41;
15/01/1995;06:31:51;
15/01/1995;06:32:01;
15/01/1995;06:32:11;
15/01/1995;06:32:21;
15/01/1995;06:32:31;
15/01/1995;06:32:41;
15/01/1995;06:32:51;
15/01/1995;06:33:01;
15/01/1995;06:33:11;
15/01/1995;06:33:21;
15/01/1995;06:33:31;
15/01/1995;06:33:41;
15/01/1995;06:33:51;
15/01/1995;06:34:01;
15/01/1995;06:34:11;
15/01/1995;06:34:21;
15/01/1995;06:34:31;
15/01/1995;06:34:41;
15/01/1995;06:34:51;
15/01/1995;06:35:01;
15/01/1995;06:35:11;
15/01/1995;06:35:21;
15/01/1995;06:35:31;
15/01/1995;06:35:41;
15/01/1995;06:35:51;
15/01/1995;06:36:01;
15/01/1995;06:36:11;
15/01/1995;06:36:21;
15/01/1995;06:36:31;
15/01/1995;06:36:41;
15/01/1995;06:36:51;
15/01/1995;06:37:01;
15/01/1995;06:37:11;
15/01/1995;06:37:21;
15/01/1995;06:37:31;
15/01/1995;06:37:41;
15/01/1995;06:37:51;
15/01/1995;06:38:01;
15/01/1995;06:38:11;
15/01/1995;06:38:21;
15/01/1995;06:38:31;
15/01/1995;06:38:41;
15/01/1995;06:38:51;
15/01/1995;06:39:01;
15/01/1995;06:39:11;
15/01/1995;06:39:21;
15/01/1995;06:39:31;
15/01/1995;06:39:41;
15/01/1995;06:39:51;
15/01/1995;06:40:01;
15/01/1995;06:40:11;
15/01/1995;06:40:21;
15/01/1995;06:40:31;
15/01/1995;06:40:41;
15/01/1995;06:40:51;
15/01/1995;06:41:01;
15/01/1995;06:41:11;
15/01/1995;06:41:21;
15/01/1995;06:41:31;
15/01/1995;06:41:41;
15/01/1995;06:41:51;
15/01/1995;06:42:01;
15/01/1995;06:42:11;
15/01/1995;06:42:21;
15/01/1995;06:42:31;
15/01/1995;06:42:41;
15/01/1995;06:42:51;
15/01/1995;06:43:01;
15/01/1995;06:43:11;
15/01/1995;06:43:21;
15/01/1995;06:43:31;
15/01/1995;06:43:41;
15/01/1995;06:43:51;
15/01/1995;06:44:01;
15/01/1995;06:44:11;
15/01/1995;06:44:21;
15/01/1995;06:44:31;
15/01/1995;06:44:41;
15/01/1995;06:44:51;
15/01/1995;06:45:01;
15/01/1995;06:45:11;
15/01/1995;06:45:21;
15/01/1995;06:45:31;
15/01/1995;06:45:41;
15/01/1995;06:45:51;
15/01/1995;06:46:01;
15/01/1995;06:46:11;
15/01/1995;06:46:21;
15/01/1995;06:46:31;
15/01/1995;06:46:41;
15/01/1995;06:46:51;
15/01/1995;06:47:01;
15/01/1995;06:47:11;
15/01/1995;06:47:21;
15/01/1995;06:47:31;
15/01/1995;06:47:41;
15/01/1995;06:47:51;
15/01/1995;06:48:01;
15/01/1995;06:48:11;
15/01/1995;06:48:21;
15/01/1995;06:48:31;
15/01/1995;06:48:41;
15/01/1995;06:48:51;
15/01/1995;06:49:01;
15/01/1995;06:49:11;
15/01/1995;06:49:21;
15/01/1995;06:49:31;
15/01/1995;06:49:41;
15/01/1995;06:49:51;
15/01/1995;06:50:01;
15/01/1995;06:50:11;
15/01/1995;06:50:21;
15/01/1995;06:50:31;
15/01/1995;06:50:41;
15/01/1995;06:50:51;
15/01/1995;06:51:01;
15/01/1995;06:51:11;
15/01/1995;06:51:21;
15/01/1995;06:51:31;
15/01/1995;06:51:41;
15/01/1995;06:51:51;
15/01/1995;06:52:01;
15/01/1995;06:52:11;
15/01/1995;06:52:21;
15/01/1995;06:52:31;
15/01/1995;06:52:41;
15/01/1995;06:52:51;
15/01/1995;06:53:01;
15/01/1995;06:53:11;
15/01/1995;06:53:21;
15/01/1995;06:53:31;
15/01/1995;06:53:41;
15/01/1995;06:53:51;
15/01/1995;06:54:01;
15/01/1995;06:54:11;
15/01/1995;06:54:21;
15/01/1995;06:54:31;
15/01/1995;06:54:41;
15/01/1995;06:54:51;
15/01/1995;06:55:01;
15/01/1995;06:55:11;
15/01/1995;06:55:21;
15/01/1995;06:55:31;
15/01/1995;06:55:41;
15/01/1995;06:55:51;
15/01/1995;06:56:01;
15/01/1995;06:56:11;
15/01/1995;06:56:21;
15/01/1995;06:56:31;
15/01/1995;06:56:41;
15/01/1995;06:56:51;
15/01/1995;06:57:01;
15/01/1995;06:57:11;
15/01/1995;06:57:21;
15/01/1995;06:57:31;
15/01/1995;06:57:41;
15/01/1995;06:57:51;
15/01/1995;06:58:01;
15/01/1995;06:58:11;
15/01/1995;06:58:21;
15/01/1995;06:58:31;
15/01/1995;06:58:41;
15/01/1995;06:58:51;
15/01/1995;06:59:01;
15/01/1995;06:59:11;
15/01/1995;06:59:21;
15/01/1995;06:59:31;
15/01/1995;06:59:41;
15/01/1995;06:59:51;
15/01/1995;07:00:01;
15/01/1995;07:00:11;
15/01/1995;07:00:21;
15/01/1995;07:00:31;
15/01/1995;07:00:41;
15/01/1995;07:00:51;
15/01/1995;07:01:01;
15/01/1995;07:01:11;
15/01/1995;07:01:21;
15/01/1995;07:01:31;
15/01/1995;07:01:41;
15/01/1995;07:01:51;
15/01/1995;07:02:01;
15/01/1995;07:02:11;
15/01/1995;07:02:21;
15/01/1995;07:02:31;
15/01/1995;07:02:41;
15/01/1995;07:02:51;
15/01/1995;07:03:01;
15/01/1995;07:03:11;
15/01/1995;07:03:21;
15/01/1995;07:03:31;
15/01/1995;07:03:41;
15/01/1995;07:03:51;
15/01/1995;07:04:01;
15/01/1995;07:04:11;
15/01/1995;07:04:21;
15/01/1995;07:04:31;
15/01/1995;07:04:41;
15/01/1995;07:04:51;
15/01/1995;07:05:01;
15/01/1995;07:05:11;
15/01/1995;07:05:21;
15/01/1995;07:05:31;
15/01/1995;07:05:41;
15/01/1995;07:05:51;
15/01/1995;07:06:01;
15/01/1995;07:06:11;
15/01/1995;07:06:21;
15/01/1995;07:06:31;
15/01/1995;07:06:41;
15/01/1995;07:06:51;
15/01/1995;07:07:01;
15/01/1995;07:07:11;
15/01/1995;07:07:21;
15/01/1995;07:07:31;
15/01/1995;07:07:41;
15/01/1995;07:07:51;
15/01/1995;07:08:01;
15/01/1995;07:08:11;
15/01/1995;07:08:21;
15/01/1995;07:08:31;
15/01/1995;07:08:41;
15/01/1995;07:08:51;
15/01/1995;07:09:01;
15/01/1995;07:09:11;
15/01/1995;07:09:21;
15/01/1995;07:09:31;
15/01/1995;07:09:41;
15/01/1995;07:09:51;
15/01/1995;07:10:01;
15/01/1995;07:10:11;
15/01/1995;07:10:21;
15/01/1995;07:10:31;
15/01/1995;07:10:41;
15/01/1995;07:10:51;
15/01/1995;07:11:01;
15/01/1995;07:11:11;
15/01/1995;07:11:21;
15/01/1995;07:11:31;
15/01/1995;07:11:41;
15/01/1995;07:11:51;
15/01/1995;07:12:01;
15/01/1995;07:12:11;
15/01/1995;07:12:21;
15/01/1995;07:12:31;
15/01/1995;07:12:41;
15/01/1995;07:12:51;
15/01/1995;07:13:01;
15/01/1995;07:13:11;
15/01/1995;07:13:21;
15/01/1995;07:13:31;
15/01/1995;07:13:41;
15/01/1995;07:13:51;
15/01/1995;07:14:01;
15/01/1995;07:14:11;
15/01/1995;07:14:21;
15/01/1995;07:14:31;
15/01/1995;07:14:41;
15/01/1995;07:14:51;
15/01/1995;07:15:01;
15/01/1995;07:15:11;
15/01/1995;07:15:21;
15/01/1995;07:15:31;
15/01/1995;07:15:41;
15/01/1995;07:15:51;
15/01/1995;07:16:01;
15/01/1995;07:16:11;
15/01/1995;07:16:21;
15/01/1995;07:16:31;
15/01/1995;07:16:41;
15/01/1995;07:16:51;
15/01/1995;07:17:01;
15/01/1995;07:17:11;
15/01/1995;07:17:21;
15/01/1995;07:17:31;
15/01/1995;07:17:41;
15/01/1995;07:17:51;
15/01/1995;07:18:01;
15/01/1995;07:18:11;
15/01/1995;07:18:21;
15/01/1995;07:18:31;
15/01/1995;07:18:41;
15/01/1995;07:18:51;
15/01/1995;07:19:01;
15/01/1995;07:19:11;
15/01/1995;07:19:21;
15/01/1995;07:19:31;
15/01/1995;07:19:41;
15/01/1995;07:19:51;
15/01/1995;07:20:01;
15/01/1995;07:20:11;
15/01/1995;07:20:21;
15/01/1995;07:20:31;
15/01/1995;07:20:41;
15/01/1995;07:20:51;
15/01/1995;07:21:01;
15/01/1995;07:21:11;
15/01/1995;07:21:21;
15/01/1995;07:21:31;
15/01/1995;07:21:41;
15/01/1995;07:21:51;
15/01/1995;07:22:01;
15/01/1995;07:22:11;
15/01/1995;07:22:21;
15/01/1995;07:22:31;
15/01/1995;07:22:41;
15/01/1995;07:22:51;
15/01/1995;07:23:01;
15/01/1995;07:23:11;
15/01/1995;07:23:21;
15/01/1995;07:23:31;
15/01/1995;07:23:41;
15/01/1995;07:23:51;
15/01/1995;07:24:01;
15/01/1995;07:24:11;
15/01/1995;07:24:21;
15/01/1995;07:24:31;
15/01/1995;07:24:41;
15/01/1995;07:24:51;
15/01/1995;07:25:01;
15/01/1995;07:25:11;
15/01/1995;07:25:21;
15/01/1995;07:25:31;
15/01/1995;07:25:41;
15/01/1995;07:25:51;
15/01/1995;07:26:01;
15/01/1995;07:26:11;
15/01/1995;07:26:21;
15/01/1995;07:26:31;
15/01/1995;07:26:41;
15/01/1995;07:26:51;
15/01/1995;07:27:01;
15/01/1995;07:27:11;
15/01/1995;07:27:21;
15/01/1995;07:27:31;
15/01/1995;07:27:41;
15/01/1995;07:27:51;
15/01/1995;07:28:01;
15/01/1995;07:28:11;
15/01/1995;07:28:21;
15/01/1995;07:28:31;
15/01/1995;07:28:41;
15/01/1995;07:28:51;
15/01/1995;07:29:01;
15/01/1995;07:29:11;
15/01/1995;07:29:21;
15/01/1995;07:29:31;
15/01/1995;07:29:41;
15/01/1995;07:29:51;
15/01/1995;07:30:01;
15/01/1995;07:30:11;
15/01/1995;07:30:21;
15/01/1995;07:30:31;
15/01/1995;07:30:41;
15/01/1995;07:30:51;
15/01/1995;07:31:01;
15/01/1995;07:31:11;
15/01/1995;07:31:21;
15/01/1995;07:31:31;
15/01/1995;07:31:41;
15/01/1995;07:31:51;
15/01/1995;07:32:01;
15/01/1995;07:32:11;
15/01/1995;07:32:21;
15/01/1995;07:32:31;
15/01/1995;07:32:41;
15/01/1995;07:32:51;
15/01/1995;07:33:01;
15/01/1995;07:33:11;
15/01/1995;07:33:21;
15/01/1995;07:33:31;
15/01/1995;07:33:41;
15/01/1995;07:33:51;
15/01/1995;07:34:01;
15/01/1995;07:34:11;
15/01/1995;07:34:21;
15/01/1995;07:34:31;
15/01/1995;07:34:41;
15/01/1995;07:34:51;
15/01/1995;07:35:01;
15/01/1995;07:35:11;
15/01/1995;07:35:21;
15/01/1995;07:35:31;
15/01/1995;07:35:41;
15/01/1995;07:35:51;
15/01/1995;07:36:01;
15/01/1995;07:36:11;
15/01/1995;07:36:21;
15/01/1995;07:36:31;
15/01/1995;07:36:41;
15/01/1995;07:36:51;
15/01/1995;07:37:01;
15/01/1995;07:37:11;
15/01/1995;07:37:21;
15/01/1995;07:37:31;
15/01/1995;07:37:41;
15/01/1995;07:37:51;
15/01/1995;07:38:01;
15/01/1995;07:38:11;
15/01/1995;07:38:21;
15/01/1995;07:38:31;
15/01/1995;07:38:41;
15/01/1995;07:38:51;
15/01/1995;07:39:01;
15/01/1995;07:39:11;
15/01/1995;07:39:21;
15/01/1995;07:39:31;
15/01/1995;07:39:41;
15/01/1995;07:39:51;
15/01/1995;07:40:01;
15/01/1995;07:40:11;
15/01/1995;07:40:21;
15/01/1995;07:40:31;
15/01/1995;07:40:41;
15/01/1995;07:40:51;
15/01/1995;07:41:01;
15/01/1995;07:41:11;
15/01/1995;07:41:21;
15/01/1995;07:41:31;
15/01/1995;07:41:41;
15/01/1995;07:41:51;
15/01/1995;07:42:01;
15/01/1995;07:42:11;
15/01/1995;07:42:21;
15/01/1995;07:42:31;
15/01/1995;07:42:41;
15/01/1995;07:42:51;
15/01/1995;07:43:01;
15/01/1995;07:43:11;
15/01/1995;07:43:21;
15/01/1995;07:43:31;
15/01/1995;07:43:41;
15/01/1995;07:43:51;
15/01/1995;07:44:01;
15/01/1995;07:44:11;
15/01/1995;07:44:21;
15/01/1995;07:44:31;
15/01/1995;07:44:41;
15/01/1995;07:44:51;
15/01/1995;07:45:01;
15/01/1995;07:45:11;
15/01/1995;07:45:21;
15/01/1995;07:45:31;
15/01/1995;07:45:41;
15/01/1995;07:45:51;
15/01/1995;07:46:01;
15/01/1995;07:46:11;
15/01/1995;07:46:21;
15/01/1995;07:46:31;
15/01/1995;07:46:41;
15/01/1995;07:46:51;
15/01/1995;07:47:01;
15/01/1995;07:47:11;
15/01/1995;07:47:21;
15/01/1995;07:47:31;
15/01/1995;07:47:41;
15/01/1995;07:47:51;
